Region,Country,State,City,Month,Day,Year,AvgTemperature,Date,co2,ghg
North America,US,Alaska,Anchorage,11,14,1995,12.9,1995-11-14,4708.31,5843.9
North America,US,Alaska,Anchorage,11,15,1995,14.3,1995-11-15,4708.31,5843.9
North America,US,Alaska,Anchorage,11,16,1995,17.9,1995-11-16,4708.31,5843.9
North America,US,Alaska,Anchorage,11,17,1995,26.5,1995-11-17,4708.31,5843.9
North America,US,Alaska,Anchorage,11,18,1995,26.5,1995-11-18,4708.31,5843.9
North America,US,Alaska,Anchorage,11,19,1995,28.8,1995-11-19,4708.31,5843.9
North America,US,Alaska,Anchorage,11,20,1995,26.2,1995-11-20,4708.31,5843.9
North America,US,Alaska,Anchorage,11,21,1995,23.4,1995-11-21,4708.31,5843.9
North America,US,Alaska,Anchorage,11,22,1995,28.1,1995-11-22,4708.31,5843.9
North America,US,Alaska,Anchorage,11,23,1995,29.6,1995-11-23,4708.31,5843.9
North America,US,Alaska,Anchorage,11,24,1995,20.4,1995-11-24,4708.31,5843.9
North America,US,Alaska,Anchorage,11,25,1995,16.6,1995-11-25,4708.31,5843.9
North America,US,Alaska,Anchorage,11,26,1995,13.5,1995-11-26,4708.31,5843.9
North America,US,Alaska,Anchorage,11,27,1995,10,1995-11-27,4708.31,5843.9
North America,US,Alaska,Anchorage,11,28,1995,10.2,1995-11-28,4708.31,5843.9
North America,US,Alaska,Anchorage,11,29,1995,10.2,1995-11-29,4708.31,5843.9
North America,US,Alaska,Anchorage,11,30,1995,18.2,1995-11-30,4708.31,5843.9
North America,US,Alaska,Anchorage,12,1,1995,11.9,1995-12-01,4708.31,5843.9
North America,US,Alaska,Anchorage,12,2,1995,9.3,1995-12-02,4708.31,5843.9
North America,US,Alaska,Anchorage,12,3,1995,1.4,1995-12-03,4708.31,5843.9
North America,US,Alaska,Anchorage,12,4,1995,-2,1995-12-04,4708.31,5843.9
North America,US,Alaska,Anchorage,12,5,1995,-2.2,1995-12-05,4708.31,5843.9
North America,US,Alaska,Anchorage,12,6,1995,-4.7,1995-12-06,4708.31,5843.9
North America,US,Alaska,Anchorage,12,7,1995,1.6,1995-12-07,4708.31,5843.9
North America,US,Alaska,Anchorage,12,8,1995,11.3,1995-12-08,4708.31,5843.9
North America,US,Alaska,Anchorage,12,9,1995,5.2,1995-12-09,4708.31,5843.9
North America,US,Alaska,Anchorage,12,10,1995,15.3,1995-12-10,4708.31,5843.9
North America,US,Alaska,Anchorage,12,11,1995,19,1995-12-11,4708.31,5843.9
North America,US,Alaska,Anchorage,12,12,1995,22.8,1995-12-12,4708.31,5843.9
North America,US,Alaska,Anchorage,12,13,1995,20.5,1995-12-13,4708.31,5843.9
North America,US,Alaska,Anchorage,12,14,1995,22.5,1995-12-14,4708.31,5843.9
North America,US,Alaska,Anchorage,12,15,1995,20.6,1995-12-15,4708.31,5843.9
North America,US,Alaska,Anchorage,12,16,1995,24.5,1995-12-16,4708.31,5843.9
North America,US,Alaska,Anchorage,12,17,1995,28.2,1995-12-17,4708.31,5843.9
North America,US,Alaska,Anchorage,12,18,1995,23.7,1995-12-18,4708.31,5843.9
North America,US,Alaska,Anchorage,12,19,1995,27,1995-12-19,4708.31,5843.9
North America,US,Alaska,Anchorage,12,20,1995,27.7,1995-12-20,4708.31,5843.9
North America,US,Alaska,Anchorage,12,21,1995,27.7,1995-12-21,4708.31,5843.9
North America,US,Alaska,Anchorage,12,22,1995,25.7,1995-12-22,4708.31,5843.9
North America,US,Alaska,Anchorage,12,23,1995,30.8,1995-12-23,4708.31,5843.9
North America,US,Alaska,Anchorage,12,24,1995,29.1,1995-12-24,4708.31,5843.9
North America,US,Alaska,Anchorage,12,25,1995,30.3,1995-12-25,4708.31,5843.9
North America,US,Alaska,Anchorage,12,26,1995,35.9,1995-12-26,4708.31,5843.9
North America,US,Alaska,Anchorage,12,27,1995,29.1,1995-12-27,4708.31,5843.9
North America,US,Alaska,Anchorage,12,28,1995,25,1995-12-28,4708.31,5843.9
North America,US,Alaska,Anchorage,12,29,1995,25.7,1995-12-29,4708.31,5843.9
North America,US,Alaska,Anchorage,12,30,1995,27.9,1995-12-30,4708.31,5843.9
North America,US,Alaska,Anchorage,12,31,1995,27.4,1995-12-31,4708.31,5843.9
North America,US,Alaska,Anchorage,1,1,1996,24.9,1996-01-01,4864.46,6010.62
North America,US,Alaska,Anchorage,1,2,1996,15.8,1996-01-02,4864.46,6010.62
North America,US,Alaska,Anchorage,1,3,1996,17.9,1996-01-03,4864.46,6010.62
North America,US,Alaska,Anchorage,1,4,1996,25.4,1996-01-04,4864.46,6010.62
North America,US,Alaska,Anchorage,1,5,1996,23.8,1996-01-05,4864.46,6010.62
North America,US,Alaska,Anchorage,1,6,1996,16.9,1996-01-06,4864.46,6010.62
North America,US,Alaska,Anchorage,1,7,1996,12,1996-01-07,4864.46,6010.62
North America,US,Alaska,Anchorage,1,8,1996,5.7,1996-01-08,4864.46,6010.62
North America,US,Alaska,Anchorage,1,9,1996,6.1,1996-01-09,4864.46,6010.62
North America,US,Alaska,Anchorage,1,10,1996,2.3,1996-01-10,4864.46,6010.62
North America,US,Alaska,Anchorage,1,11,1996,2.8,1996-01-11,4864.46,6010.62
North America,US,Alaska,Anchorage,1,12,1996,5.1,1996-01-12,4864.46,6010.62
North America,US,Alaska,Anchorage,1,13,1996,-5.2,1996-01-13,4864.46,6010.62
North America,US,Alaska,Anchorage,1,14,1996,-5.8,1996-01-14,4864.46,6010.62
North America,US,Alaska,Anchorage,1,15,1996,-7.4,1996-01-15,4864.46,6010.62
North America,US,Alaska,Anchorage,1,16,1996,-4.5,1996-01-16,4864.46,6010.62
North America,US,Alaska,Anchorage,1,17,1996,-4.5,1996-01-17,4864.46,6010.62
North America,US,Alaska,Anchorage,1,18,1996,-1.8,1996-01-18,4864.46,6010.62
North America,US,Alaska,Anchorage,1,19,1996,0.3,1996-01-19,4864.46,6010.62
North America,US,Alaska,Anchorage,1,20,1996,-2.4,1996-01-20,4864.46,6010.62
North America,US,Alaska,Anchorage,1,21,1996,-2.4,1996-01-21,4864.46,6010.62
North America,US,Alaska,Anchorage,1,22,1996,2.7,1996-01-22,4864.46,6010.62
North America,US,Alaska,Anchorage,1,23,1996,1.3,1996-01-23,4864.46,6010.62
North America,US,Alaska,Anchorage,1,24,1996,-0.6,1996-01-24,4864.46,6010.62
North America,US,Alaska,Anchorage,1,25,1996,-0.8,1996-01-25,4864.46,6010.62
North America,US,Alaska,Anchorage,1,26,1996,-3.6,1996-01-26,4864.46,6010.62
North America,US,Alaska,Anchorage,1,27,1996,-2.7,1996-01-27,4864.46,6010.62
North America,US,Alaska,Anchorage,1,28,1996,5.9,1996-01-28,4864.46,6010.62
North America,US,Alaska,Anchorage,1,29,1996,17,1996-01-29,4864.46,6010.62
North America,US,Alaska,Anchorage,1,30,1996,24.6,1996-01-30,4864.46,6010.62
North America,US,Alaska,Anchorage,1,31,1996,31.3,1996-01-31,4864.46,6010.62
North America,US,Alaska,Anchorage,2,1,1996,25.7,1996-02-01,4864.46,6010.62
North America,US,Alaska,Anchorage,2,2,1996,18.7,1996-02-02,4864.46,6010.62
North America,US,Alaska,Anchorage,2,3,1996,11.7,1996-02-03,4864.46,6010.62
North America,US,Alaska,Anchorage,2,4,1996,12.2,1996-02-04,4864.46,6010.62
North America,US,Alaska,Anchorage,2,5,1996,11.2,1996-02-05,4864.46,6010.62
North America,US,Alaska,Anchorage,2,6,1996,17,1996-02-06,4864.46,6010.62
North America,US,Alaska,Anchorage,2,7,1996,13,1996-02-07,4864.46,6010.62
North America,US,Alaska,Anchorage,2,8,1996,14.7,1996-02-08,4864.46,6010.62
North America,US,Alaska,Anchorage,2,9,1996,15.1,1996-02-09,4864.46,6010.62
North America,US,Alaska,Anchorage,2,10,1996,15.9,1996-02-10,4864.46,6010.62
North America,US,Alaska,Anchorage,2,11,1996,17.8,1996-02-11,4864.46,6010.62
North America,US,Alaska,Anchorage,2,12,1996,18.1,1996-02-12,4864.46,6010.62
North America,US,Alaska,Anchorage,2,13,1996,16.1,1996-02-13,4864.46,6010.62
North America,US,Alaska,Anchorage,2,14,1996,22.9,1996-02-14,4864.46,6010.62
North America,US,Alaska,Anchorage,2,15,1996,29,1996-02-15,4864.46,6010.62
North America,US,Alaska,Anchorage,2,16,1996,29.6,1996-02-16,4864.46,6010.62
North America,US,Alaska,Anchorage,2,17,1996,23.1,1996-02-17,4864.46,6010.62
North America,US,Alaska,Anchorage,2,18,1996,21.2,1996-02-18,4864.46,6010.62
North America,US,Alaska,Anchorage,2,19,1996,16.9,1996-02-19,4864.46,6010.62
North America,US,Alaska,Anchorage,2,20,1996,3.8,1996-02-20,4864.46,6010.62
North America,US,Alaska,Anchorage,2,21,1996,-4.8,1996-02-21,4864.46,6010.62
North America,US,Alaska,Anchorage,2,22,1996,3.8,1996-02-22,4864.46,6010.62
North America,US,Alaska,Anchorage,2,23,1996,5.2,1996-02-23,4864.46,6010.62
North America,US,Alaska,Anchorage,2,24,1996,3.6,1996-02-24,4864.46,6010.62
North America,US,Alaska,Anchorage,2,25,1996,16.2,1996-02-25,4864.46,6010.62
North America,US,Alaska,Anchorage,2,26,1996,26.1,1996-02-26,4864.46,6010.62
North America,US,Alaska,Anchorage,2,27,1996,24.9,1996-02-27,4864.46,6010.62
North America,US,Alaska,Anchorage,2,28,1996,25,1996-02-28,4864.46,6010.62
North America,US,Alaska,Anchorage,2,29,1996,26.5,1996-02-29,4864.46,6010.62
North America,US,Alaska,Anchorage,3,1,1996,25.2,1996-03-01,4864.46,6010.62
North America,US,Alaska,Anchorage,3,2,1996,18.7,1996-03-02,4864.46,6010.62
North America,US,Alaska,Anchorage,3,3,1996,16.1,1996-03-03,4864.46,6010.62
North America,US,Alaska,Anchorage,3,4,1996,18.9,1996-03-04,4864.46,6010.62
North America,US,Alaska,Anchorage,3,5,1996,34.4,1996-03-05,4864.46,6010.62
North America,US,Alaska,Anchorage,3,6,1996,28.1,1996-03-06,4864.46,6010.62
North America,US,Alaska,Anchorage,3,7,1996,22.9,1996-03-07,4864.46,6010.62
North America,US,Alaska,Anchorage,3,8,1996,22.6,1996-03-08,4864.46,6010.62
North America,US,Alaska,Anchorage,3,9,1996,20.6,1996-03-09,4864.46,6010.62
North America,US,Alaska,Anchorage,3,10,1996,29.8,1996-03-10,4864.46,6010.62
North America,US,Alaska,Anchorage,3,11,1996,29.9,1996-03-11,4864.46,6010.62
North America,US,Alaska,Anchorage,3,12,1996,27.8,1996-03-12,4864.46,6010.62
North America,US,Alaska,Anchorage,3,13,1996,30.6,1996-03-13,4864.46,6010.62
North America,US,Alaska,Anchorage,3,14,1996,36.5,1996-03-14,4864.46,6010.62
North America,US,Alaska,Anchorage,3,15,1996,36.3,1996-03-15,4864.46,6010.62
North America,US,Alaska,Anchorage,3,16,1996,34,1996-03-16,4864.46,6010.62
North America,US,Alaska,Anchorage,3,17,1996,29.1,1996-03-17,4864.46,6010.62
North America,US,Alaska,Anchorage,3,18,1996,31.9,1996-03-18,4864.46,6010.62
North America,US,Alaska,Anchorage,3,19,1996,28.1,1996-03-19,4864.46,6010.62
North America,US,Alaska,Anchorage,3,20,1996,28.5,1996-03-20,4864.46,6010.62
North America,US,Alaska,Anchorage,3,21,1996,24.3,1996-03-21,4864.46,6010.62
North America,US,Alaska,Anchorage,3,22,1996,27.7,1996-03-22,4864.46,6010.62
North America,US,Alaska,Anchorage,3,23,1996,27,1996-03-23,4864.46,6010.62
North America,US,Alaska,Anchorage,3,24,1996,32.2,1996-03-24,4864.46,6010.62
North America,US,Alaska,Anchorage,3,25,1996,32.5,1996-03-25,4864.46,6010.62
North America,US,Alaska,Anchorage,3,26,1996,35.1,1996-03-26,4864.46,6010.62
North America,US,Alaska,Anchorage,3,27,1996,34.9,1996-03-27,4864.46,6010.62
North America,US,Alaska,Anchorage,3,28,1996,35.6,1996-03-28,4864.46,6010.62
North America,US,Alaska,Anchorage,3,29,1996,28.9,1996-03-29,4864.46,6010.62
North America,US,Alaska,Anchorage,3,30,1996,33.5,1996-03-30,4864.46,6010.62
North America,US,Alaska,Anchorage,3,31,1996,33,1996-03-31,4864.46,6010.62
North America,US,Alaska,Anchorage,4,1,1996,31.2,1996-04-01,4864.46,6010.62
North America,US,Alaska,Anchorage,4,2,1996,25.1,1996-04-02,4864.46,6010.62
North America,US,Alaska,Anchorage,4,3,1996,22.5,1996-04-03,4864.46,6010.62
North America,US,Alaska,Anchorage,4,4,1996,28.6,1996-04-04,4864.46,6010.62
North America,US,Alaska,Anchorage,4,5,1996,36.4,1996-04-05,4864.46,6010.62
North America,US,Alaska,Anchorage,4,6,1996,36.5,1996-04-06,4864.46,6010.62
North America,US,Alaska,Anchorage,4,7,1996,29.6,1996-04-07,4864.46,6010.62
North America,US,Alaska,Anchorage,4,8,1996,32.3,1996-04-08,4864.46,6010.62
North America,US,Alaska,Anchorage,4,9,1996,31.7,1996-04-09,4864.46,6010.62
North America,US,Alaska,Anchorage,4,10,1996,34.3,1996-04-10,4864.46,6010.62
North America,US,Alaska,Anchorage,4,11,1996,37.5,1996-04-11,4864.46,6010.62
North America,US,Alaska,Anchorage,4,12,1996,36.6,1996-04-12,4864.46,6010.62
North America,US,Alaska,Anchorage,4,13,1996,39.1,1996-04-13,4864.46,6010.62
North America,US,Alaska,Anchorage,4,14,1996,38.8,1996-04-14,4864.46,6010.62
North America,US,Alaska,Anchorage,4,15,1996,40.4,1996-04-15,4864.46,6010.62
North America,US,Alaska,Anchorage,4,16,1996,41.6,1996-04-16,4864.46,6010.62
North America,US,Alaska,Anchorage,4,17,1996,40.7,1996-04-17,4864.46,6010.62
North America,US,Alaska,Anchorage,4,18,1996,43.9,1996-04-18,4864.46,6010.62
North America,US,Alaska,Anchorage,4,19,1996,45.7,1996-04-19,4864.46,6010.62
North America,US,Alaska,Anchorage,4,20,1996,43.1,1996-04-20,4864.46,6010.62
North America,US,Alaska,Anchorage,4,21,1996,41.8,1996-04-21,4864.46,6010.62
North America,US,Alaska,Anchorage,4,22,1996,41.1,1996-04-22,4864.46,6010.62
North America,US,Alaska,Anchorage,4,23,1996,46,1996-04-23,4864.46,6010.62
North America,US,Alaska,Anchorage,4,24,1996,41.8,1996-04-24,4864.46,6010.62
North America,US,Alaska,Anchorage,4,25,1996,42.9,1996-04-25,4864.46,6010.62
North America,US,Alaska,Anchorage,4,26,1996,43,1996-04-26,4864.46,6010.62
North America,US,Alaska,Anchorage,4,27,1996,44.6,1996-04-27,4864.46,6010.62
North America,US,Alaska,Anchorage,4,28,1996,42.3,1996-04-28,4864.46,6010.62
North America,US,Alaska,Anchorage,4,29,1996,43.1,1996-04-29,4864.46,6010.62
North America,US,Alaska,Anchorage,4,30,1996,44.4,1996-04-30,4864.46,6010.62
North America,US,Alaska,Anchorage,5,1,1996,44.4,1996-05-01,4864.46,6010.62
North America,US,Alaska,Anchorage,5,2,1996,44,1996-05-02,4864.46,6010.62
North America,US,Alaska,Anchorage,5,3,1996,44.5,1996-05-03,4864.46,6010.62
North America,US,Alaska,Anchorage,5,4,1996,48.6,1996-05-04,4864.46,6010.62
North America,US,Alaska,Anchorage,5,5,1996,50.9,1996-05-05,4864.46,6010.62
North America,US,Alaska,Anchorage,5,6,1996,51.5,1996-05-06,4864.46,6010.62
North America,US,Alaska,Anchorage,5,7,1996,49.6,1996-05-07,4864.46,6010.62
North America,US,Alaska,Anchorage,5,8,1996,51.6,1996-05-08,4864.46,6010.62
North America,US,Alaska,Anchorage,5,9,1996,53.3,1996-05-09,4864.46,6010.62
North America,US,Alaska,Anchorage,5,10,1996,50.9,1996-05-10,4864.46,6010.62
North America,US,Alaska,Anchorage,5,11,1996,52,1996-05-11,4864.46,6010.62
North America,US,Alaska,Anchorage,5,12,1996,53.3,1996-05-12,4864.46,6010.62
North America,US,Alaska,Anchorage,5,13,1996,57.1,1996-05-13,4864.46,6010.62
North America,US,Alaska,Anchorage,5,14,1996,58.5,1996-05-14,4864.46,6010.62
North America,US,Alaska,Anchorage,5,15,1996,56.6,1996-05-15,4864.46,6010.62
North America,US,Alaska,Anchorage,5,16,1996,51.2,1996-05-16,4864.46,6010.62
North America,US,Alaska,Anchorage,5,17,1996,45.8,1996-05-17,4864.46,6010.62
North America,US,Alaska,Anchorage,5,18,1996,49.8,1996-05-18,4864.46,6010.62
North America,US,Alaska,Anchorage,5,19,1996,49.6,1996-05-19,4864.46,6010.62
North America,US,Alaska,Anchorage,5,20,1996,50,1996-05-20,4864.46,6010.62
North America,US,Alaska,Anchorage,5,21,1996,46.1,1996-05-21,4864.46,6010.62
North America,US,Alaska,Anchorage,5,22,1996,48.9,1996-05-22,4864.46,6010.62
North America,US,Alaska,Anchorage,5,23,1996,46,1996-05-23,4864.46,6010.62
North America,US,Alaska,Anchorage,5,24,1996,48.1,1996-05-24,4864.46,6010.62
North America,US,Alaska,Anchorage,5,25,1996,49.9,1996-05-25,4864.46,6010.62
North America,US,Alaska,Anchorage,5,26,1996,49.4,1996-05-26,4864.46,6010.62
North America,US,Alaska,Anchorage,5,27,1996,50.8,1996-05-27,4864.46,6010.62
North America,US,Alaska,Anchorage,5,28,1996,50.9,1996-05-28,4864.46,6010.62
North America,US,Alaska,Anchorage,5,29,1996,53.1,1996-05-29,4864.46,6010.62
North America,US,Alaska,Anchorage,5,30,1996,54.5,1996-05-30,4864.46,6010.62
North America,US,Alaska,Anchorage,5,31,1996,54.9,1996-05-31,4864.46,6010.62
North America,US,Alaska,Anchorage,6,1,1996,58.4,1996-06-01,4864.46,6010.62
North America,US,Alaska,Anchorage,6,2,1996,64.5,1996-06-02,4864.46,6010.62
North America,US,Alaska,Anchorage,6,3,1996,53.8,1996-06-03,4864.46,6010.62
North America,US,Alaska,Anchorage,6,4,1996,63.7,1996-06-04,4864.46,6010.62
North America,US,Alaska,Anchorage,6,5,1996,63,1996-06-05,4864.46,6010.62
North America,US,Alaska,Anchorage,6,6,1996,56.1,1996-06-06,4864.46,6010.62
North America,US,Alaska,Anchorage,6,7,1996,59.8,1996-06-07,4864.46,6010.62
North America,US,Alaska,Anchorage,6,8,1996,52.8,1996-06-08,4864.46,6010.62
North America,US,Alaska,Anchorage,6,9,1996,53.8,1996-06-09,4864.46,6010.62
North America,US,Alaska,Anchorage,6,10,1996,52.8,1996-06-10,4864.46,6010.62
North America,US,Alaska,Anchorage,6,11,1996,47.3,1996-06-11,4864.46,6010.62
North America,US,Alaska,Anchorage,6,12,1996,51.7,1996-06-12,4864.46,6010.62
North America,US,Alaska,Anchorage,6,13,1996,53.3,1996-06-13,4864.46,6010.62
North America,US,Alaska,Anchorage,6,14,1996,52.5,1996-06-14,4864.46,6010.62
North America,US,Alaska,Anchorage,6,15,1996,51.5,1996-06-15,4864.46,6010.62
North America,US,Alaska,Anchorage,6,16,1996,57.3,1996-06-16,4864.46,6010.62
North America,US,Alaska,Anchorage,6,17,1996,59.2,1996-06-17,4864.46,6010.62
North America,US,Alaska,Anchorage,6,18,1996,59.2,1996-06-18,4864.46,6010.62
North America,US,Alaska,Anchorage,6,19,1996,58.4,1996-06-19,4864.46,6010.62
North America,US,Alaska,Anchorage,6,20,1996,57.3,1996-06-20,4864.46,6010.62
North America,US,Alaska,Anchorage,6,21,1996,57.2,1996-06-21,4864.46,6010.62
North America,US,Alaska,Anchorage,6,22,1996,58.6,1996-06-22,4864.46,6010.62
North America,US,Alaska,Anchorage,6,23,1996,62.4,1996-06-23,4864.46,6010.62
North America,US,Alaska,Anchorage,6,24,1996,61.3,1996-06-24,4864.46,6010.62
North America,US,Alaska,Anchorage,6,25,1996,56.9,1996-06-25,4864.46,6010.62
North America,US,Alaska,Anchorage,6,26,1996,55.6,1996-06-26,4864.46,6010.62
North America,US,Alaska,Anchorage,6,27,1996,52.3,1996-06-27,4864.46,6010.62
North America,US,Alaska,Anchorage,6,28,1996,53.7,1996-06-28,4864.46,6010.62
North America,US,Alaska,Anchorage,6,29,1996,56.2,1996-06-29,4864.46,6010.62
North America,US,Alaska,Anchorage,6,30,1996,56.4,1996-06-30,4864.46,6010.62
North America,US,Alaska,Anchorage,7,1,1996,61.1,1996-07-01,4864.46,6010.62
North America,US,Alaska,Anchorage,7,2,1996,62.9,1996-07-02,4864.46,6010.62
North America,US,Alaska,Anchorage,7,3,1996,64.8,1996-07-03,4864.46,6010.62
North America,US,Alaska,Anchorage,7,4,1996,65.2,1996-07-04,4864.46,6010.62
North America,US,Alaska,Anchorage,7,5,1996,60.5,1996-07-05,4864.46,6010.62
North America,US,Alaska,Anchorage,7,6,1996,58.6,1996-07-06,4864.46,6010.62
North America,US,Alaska,Anchorage,7,7,1996,59.9,1996-07-07,4864.46,6010.62
North America,US,Alaska,Anchorage,7,8,1996,60,1996-07-08,4864.46,6010.62
North America,US,Alaska,Anchorage,7,9,1996,60.8,1996-07-09,4864.46,6010.62
North America,US,Alaska,Anchorage,7,10,1996,58.8,1996-07-10,4864.46,6010.62
North America,US,Alaska,Anchorage,7,11,1996,57.5,1996-07-11,4864.46,6010.62
North America,US,Alaska,Anchorage,7,12,1996,56,1996-07-12,4864.46,6010.62
North America,US,Alaska,Anchorage,7,13,1996,53.8,1996-07-13,4864.46,6010.62
North America,US,Alaska,Anchorage,7,14,1996,51.9,1996-07-14,4864.46,6010.62
North America,US,Alaska,Anchorage,7,15,1996,56.1,1996-07-15,4864.46,6010.62
North America,US,Alaska,Anchorage,7,16,1996,61.9,1996-07-16,4864.46,6010.62
North America,US,Alaska,Anchorage,7,17,1996,62.1,1996-07-17,4864.46,6010.62
North America,US,Alaska,Anchorage,7,18,1996,62.8,1996-07-18,4864.46,6010.62
North America,US,Alaska,Anchorage,7,19,1996,62.3,1996-07-19,4864.46,6010.62
North America,US,Alaska,Anchorage,7,20,1996,63.7,1996-07-20,4864.46,6010.62
North America,US,Alaska,Anchorage,7,21,1996,62.3,1996-07-21,4864.46,6010.62
North America,US,Alaska,Anchorage,7,22,1996,61.1,1996-07-22,4864.46,6010.62
North America,US,Alaska,Anchorage,7,23,1996,63.6,1996-07-23,4864.46,6010.62
North America,US,Alaska,Anchorage,7,24,1996,61.4,1996-07-24,4864.46,6010.62
North America,US,Alaska,Anchorage,7,25,1996,60.2,1996-07-25,4864.46,6010.62
North America,US,Alaska,Anchorage,7,26,1996,58.9,1996-07-26,4864.46,6010.62
North America,US,Alaska,Anchorage,7,27,1996,57.3,1996-07-27,4864.46,6010.62
North America,US,Alaska,Anchorage,7,28,1996,56.8,1996-07-28,4864.46,6010.62
North America,US,Alaska,Anchorage,7,29,1996,56.8,1996-07-29,4864.46,6010.62
North America,US,Alaska,Anchorage,7,30,1996,56.3,1996-07-30,4864.46,6010.62
North America,US,Alaska,Anchorage,7,31,1996,56.1,1996-07-31,4864.46,6010.62
North America,US,Alaska,Anchorage,8,1,1996,58.1,1996-08-01,4864.46,6010.62
North America,US,Alaska,Anchorage,8,2,1996,58.2,1996-08-02,4864.46,6010.62
North America,US,Alaska,Anchorage,8,3,1996,56.3,1996-08-03,4864.46,6010.62
North America,US,Alaska,Anchorage,8,4,1996,57.8,1996-08-04,4864.46,6010.62
North America,US,Alaska,Anchorage,8,5,1996,54.8,1996-08-05,4864.46,6010.62
North America,US,Alaska,Anchorage,8,6,1996,55.3,1996-08-06,4864.46,6010.62
North America,US,Alaska,Anchorage,8,7,1996,56.9,1996-08-07,4864.46,6010.62
North America,US,Alaska,Anchorage,8,8,1996,60.9,1996-08-08,4864.46,6010.62
North America,US,Alaska,Anchorage,8,9,1996,58.1,1996-08-09,4864.46,6010.62
North America,US,Alaska,Anchorage,8,10,1996,55.9,1996-08-10,4864.46,6010.62
North America,US,Alaska,Anchorage,8,11,1996,55.4,1996-08-11,4864.46,6010.62
North America,US,Alaska,Anchorage,8,12,1996,58.5,1996-08-12,4864.46,6010.62
North America,US,Alaska,Anchorage,8,13,1996,60.6,1996-08-13,4864.46,6010.62
North America,US,Alaska,Anchorage,8,14,1996,58.7,1996-08-14,4864.46,6010.62
North America,US,Alaska,Anchorage,8,15,1996,57.4,1996-08-15,4864.46,6010.62
North America,US,Alaska,Anchorage,8,16,1996,58.4,1996-08-16,4864.46,6010.62
North America,US,Alaska,Anchorage,8,17,1996,57.9,1996-08-17,4864.46,6010.62
North America,US,Alaska,Anchorage,8,18,1996,59.2,1996-08-18,4864.46,6010.62
North America,US,Alaska,Anchorage,8,19,1996,58.8,1996-08-19,4864.46,6010.62
North America,US,Alaska,Anchorage,8,20,1996,59.5,1996-08-20,4864.46,6010.62
North America,US,Alaska,Anchorage,8,21,1996,58,1996-08-21,4864.46,6010.62
North America,US,Alaska,Anchorage,8,22,1996,60.2,1996-08-22,4864.46,6010.62
